wine_id,name,varietal,price,description,Region_Id
2676,Joel Gott Zinfandel,Zinfandel,17.99,"Napa scion Joel Gott was born to make wine. His grandfather was winemaker and president of Inglenook in the 1960s and 1970s while his father, Cary Gott, is the founder of Montevina and continues to consult for wineries such as D.R. Stephens. In addition to Joel's uncanny blending ability, he has privileged access to many of the best and as yet undiscovered fruit sources in the Napa Valley. Joel ...",782
2677,Hartford Court Russian River Pinot Noir,Russian River Valley,37.99,"Hartford Family Winery was founded in 1993 as a result of Don and Jennifer Hartford's appreciation for the wines, the people, and the unique vineyards near their Russian River Valley home. Located in the Sonoma County town of Forestville, the winery is about 15 miles from the cool Pacific Coast.
Making delicious wines of high personality is directly related to the difficult locations of ...",772
2678,Voga Pinot Grigio,Pinot Gris,12.99,"It’s all about sophistication and style. Mimicking the cutting edge fashion you would see on a runway in Milan, Voga Italia brings a new style to wine drinkers. With its sleek and swanky design, a bottle of Voga Italia could be the only accessory you’ll need! The premium wines in their portfolio are designed to be easy drinking and extremely versatile when it comes to food pairings. Why settle ...",466
2679,Whispering Angel Rose,Non-Varietal Rose Blend,14.99,"Chateau d’Esclans is located on an exceptional site, on elevated land near the Gorges de Pennafort, twenty five kilometers northwest of the ancient Roman city of Frejus on the Mediterranean coast. The first traces of the chateau’s site date back to Gaullist times during which its location served as a lookout point to spot intruders coming by boat into the Gulf of Frejus. The chateau’s cellar ...",291
2680,Tikal Patriota,"Bonarda,Malbec",21.99,"Tikal is owned by Ernesto Catena, son of Argentine wine pioneer Nicolas Catena, and is named after his son. Ernesto spent his childhood in the vineyards of Mendoza among wine-growers and local pundits. Luis Reginato is the winemaker at Tikal as of the 2002 vintage. Luis is young, but is already a highly trained and respected vineyard consultant and winemaker with long experience at his family's ...",2
2681,Kangarilla Road Cabernet Sauvignon 2016,Cabernet Sauvignon,21.99,"Distinguished by their ripeness, structure, and elegance, some of the best wines in the world come from Australia's McLaren Vale. Wine Spectator has featured several in their Top 5, like Mollydooker, Two Hands, and Penfolds. This elegant Cabernet Sauvignon would be three or four times the price if it was made in Napa or Sonoma, but since it's from Australia, it's a fraction of the price. Deep ...",40
2682,Petra Zingari Toscana,Cabernet Sauvignon,19.99,"Soft and full-bodied in mouth, it has a fresh flavor with good acidity and a structure with balsamic and mineral notes that make Zingari pleasant and interesting.

""A well of dark cherry, black currant and blackberry fruit makes this red sumptuous and inviting. Fresh earth, thyme and rosemary
accents add depth. A mineral element emerges on the long finish. Shows fine balance overall. Merlot, ...",518
2683,Marchese Antinori Chianti Classico Riserva,Sangiovese,49.99,"The Antinori family of Florence, one of the world's oldest and most distinguished wine producers, has lived in Tuscany since the 14th century and celebrated its 625th anniversary as wine makers in 2010. The current company president, Marchese Piero Antinori, believes in the tradition that the primary role of wine is to accompany food and enhance the dining experience. In Florence, the Antinori ...",375
2684,Bramblewood Zinfandel,Lodi,14.99,"Lodi is to Old Vines Zinfandel like Napa is to World Class Cabernet. Nowhere else in the world can you experience a wine that is crafted in a particular style...there is just no equivalent.  

It's ironic that the juiciest, most concentrated and flavorful grapes come from the oldest and most gnarled looking vines - and yet, in the case of Zinfandel, ""better with age"" actually does refer ",720
2685,Kono Sauvignon Blanc,Sauvignon Blanc,14.99,"Kono wine is made from carefully selected vineyards in Marlborough – New Zealand's preeminent wine region.
The grapes are grown with soil knowledge and cultivation methods passed down from  Maori forbearers. This gift of knowledge and rich, unspoiled lands create wines of personality and purity. 
The unique indigenous story surrounding Kono wine, along with the simplicity of the ",553
2686,Volpi Barbera Ballerina,Barbera,14.99,"Carlo Volpi’s winery is located in Tortona, a picturesque town in the southwestern part of Piedmont, situated about 35 miles west of Asti and just 45 miles north of the Tyrrhenian Sea. The winery extends over approximately 55 acres of vineyards, and can trace its roots back to the late 19th century. Fortunately for Carlo, their consulting winemaker is one of Italy’s most renowned: Giuliano Noè. ...",512
2687,Carnivor Cabernet Sauvignon,Cabernet Sauvignon,12.99,"Our boldly blended California Cabernet Sauvignon is an exceptional complement to your favorite red meat, layered with hints of rich blackberry, luscious caramel, and smooth toasted oak.Following a brief cold soak to encourage extraction of color and tannin from the fruit, the must was fermented at warm temperatures for four to six days. The wine was then aged on oak until Cabernet’s naturally ...",782
2688,Campari,Non-Varietal Red Blend,35.99,"In the town of Novara, young Gaspare Campari invented a new liqueur called Rosa Campari, an infusion of herbs, aromatic plants and fruit in alcohol and water. 

Campari’s unique recipe has never changed since the beginning and still remains a closely guarded secret. 

Many have tried to discover its exact number of ingredients: some say there are 20, others say up to 60. Today,",499
2689,Robert Mondavi Cabernet Sauvignon Private Selection,Cabernet Sauvignon,11.99,"Robert Mondavi believed great wines begin in the vineyard. The wines of Robert Mondavi Private Selection embrace the best characteristics of California Central Coast vineyards. The unique geography and fascinating history of the region reveal a character as distinctive as the wines it produces.
Winemakers and winegrowers at Robert Mondavi Private Selection are united in the singular mission to ...",782
2690,Cavit Merlot,Merlot,19.99,"Founded in 1957, Cavit has earned an international reputation as an innovative leader in Trentino winemaking. Today it is responsible for approximately 70% of this northern Italian province's entire wine production. 
The company is based on a partnership between 5,000 member growers, organized into 14 associated cellars located throughout Trentino in zones noted for the quality of their ...",499
2691,Marques de Riscal Rioja Reserva,Tempranillo,21.99,"Wines of the Herederos de Marqués de Riscal has always been a leading and pioneering company in the wine producing sector. In 1858, it became the first winery in the Rioja to produce wines following the Bordeaux method and in 1972, it was the first winery to promote the Rueda Designation of Origin, where it produced its famous Marqués de Riscal white wines. 
Marqués de Riscal sells its ...",699
2692,Allegrini Palazzo della Torre,Corvina,23.99,"The Allegrini family has been handing down grape growing and wine producing traditions over many generations, playing a major role in the Valpolicella Classico area for many centuries. Giovanni Allegrini was the founder of the new generation: He was extremely proud to be part of the Valpolicella, and dedicated his many resources and energies to this land. He was among the first in questioning ...",489
2693,Corbett Canyon Merlot,Merlot,9.99,"Corbett Canyon winemaker John Willumson had the following to say about his wines, “I am honored when you select one of our Corbett Canyon wines to share at your family table. You have my pledge that each bottle and cask of Corbett Canyon wine is worthy to grace your meal and conversation.” 
Corbett Canyon is a well known valuable brand wine that has been around since 1978.
Medium-bodied with ...",782
2694,Maturo Montepulciano d'Abruzzo,Montepulciano,12.99,"Montepulciano is widely planted throughout Central and Southern Italy, but it’s the mountainous region of Abruzzo where it reaches its peak. This region is so cool that making red wine is not possible every year. But when the grapes do ripen, there is no better expression of Montepulciano anywhere.A rich and fruity red wine that is medium bodied, dry and well balanced. Pleasant notes of red ...",782
